cityId,searchRadius,hCountLevel0,hCountLevel1,hCountLevel2,hCountLevel3,hCountLevel7,cCountLevel0,cCountLevel1,cCountLevel2,cCountLevel3,cCountLevel7,rCountLevel0,rCountLevel1,rCountLevel2,rCountLevel3,rCountLevel7,aCountLevel0,aCountLevel1,aCountLevel2,aCountLevel3,aCountLevel7,iCountLevel0,iCountLevel1,iCountLevel2,iCountLevel3,iCountLevel7,nCountLevel0,nCountLevel1,nCountLevel2,nCountLevel3,nCountLevel7
133532,30000,161,115,16,23,51,46,90,19,11,12,112,112,21,49,129,26,48,7,26,163,0,2,3,2,50,8,8,14,2,3
133528,50000,268,135,16,31,46,150,217,31,57,37,171,137,3,37,147,24,17,8,20,422,0,12,0,4,132,25,25,81,26,4
133535,50000,289,133,14,34,28,123,222,26,59,51,121,164,13,50,133,29,40,14,29,382,6,6,0,2,97,19,19,9,4,133
133527,50000,243,139,6,65,43,133,221,38,58,33,165,171,15,18,128,138,51,12,27,217,0,3,1,6,70,73,73,24,7,1
133567,20000,1,0,0,0,0,0,1,0,0,0,9,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
7932,20000,7,4,0,0,1,3,4,1,0,0,14,30,2,0,1,0,0,0,0,0,0,0,0,0,0,17,17,0,0,0
133560,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133556,50000,24,26,1,0,0,27,32,5,1,0,366,131,1,2,0,11,0,0,0,0,0,0,0,0,0,20,20,0,0,0
133555,20000,3,1,0,0,0,2,1,0,0,0,8,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7153,50000,24,26,1,0,0,27,33,5,1,0,343,154,1,2,0,11,1,0,0,0,0,0,0,0,0,20,20,0,0,0
133549,20000,2,0,0,0,0,0,1,1,1,0,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0
133557,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
133554,20000,1,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133540,20000,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0
133571,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133566,20000,1,0,0,0,0,1,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
133563,20000,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
133565,20000,0,0,0,0,0,0,0,0,0,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133561,20000,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133562,20000,0,1,0,0,0,2,0,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0
133558,30000,7,4,0,0,1,3,6,1,0,0,19,31,2,0,1,1,0,0,0,0,0,0,0,0,0,10,10,1,0,0
133578,20000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133559,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133553,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
133552,20000,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133550,20000,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0
133547,20000,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
133541,20000,1,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133544,20000,1,3,0,0,0,0,1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
133545,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133542,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
133546,20000,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133538,20000,3,0,0,0,0,0,0,0,0,0,8,5,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133539,20000,3,0,0,0,0,0,0,0,0,0,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133781,20000,14,9,0,3,0,13,22,1,8,0,3,19,1,6,1,3,2,0,1,0,0,0,0,0,0,25,25,2,1,3
133687,20000,121,68,6,16,2,48,49,12,26,2,24,36,3,26,2,10,3,2,2,2,0,0,0,0,0,9,9,1,1,0
133594,20000,36,46,0,8,0,26,15,8,18,2,15,37,1,9,1,7,11,1,2,1,0,0,0,0,0,24,24,3,3,0
7915,20000,121,68,6,16,2,48,49,12,26,2,24,36,3,26,2,10,3,2,2,2,0,0,0,0,0,9,9,1,1,0
7448,50000,142,202,8,30,1,129,97,15,56,3,75,226,7,35,2,28,12,2,14,15,0,0,0,0,1,25,25,26,25,0
133813,50000,138,202,7,30,1,129,97,15,56,3,74,226,7,34,2,27,11,2,14,15,0,0,0,0,1,27,27,27,25,0
6959,20000,36,46,0,8,0,26,15,8,18,2,15,37,1,9,1,7,11,1,2,1,0,0,0,0,0,24,24,3,3,0
6972,20000,3,6,0,1,0,6,5,1,0,0,30,119,0,1,0,3,0,0,0,0,0,0,0,0,0,3,3,0,0,1
7111,20000,3,12,0,2,1,5,23,2,0,0,42,223,1,1,0,0,8,0,0,0,0,0,0,0,0,3,3,0,0,1
134016,20000,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7484,30000,11,24,0,2,2,5,41,3,1,0,62,319,2,1,0,0,8,0,0,0,0,0,0,0,0,3,3,0,0,1
7635,20000,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7690,20000,9,19,0,0,1,0,19,1,1,0,28,131,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7686,30000,36,73,0,9,6,235,148,5,14,15,187,190,0,2,16,36,5,0,0,14,3,2,0,0,2,68,68,14,2,1
7555,30000,209,92,3,7,6,51,93,15,19,31,116,248,1,11,8,7,2,2,1,19,0,1,0,0,1,65,65,13,10,0
7538,20000,14,7,0,2,0,20,22,0,1,2,11,59,0,0,0,1,1,0,1,0,2,0,0,0,0,19,19,1,0,1
134171,50000,25,61,1,0,5,10,54,2,4,10,42,209,0,0,1,6,0,0,0,3,0,0,0,0,0,15,15,0,1,0
134147,20000,18,7,0,2,0,21,22,0,1,2,16,60,0,0,0,2,1,0,1,0,2,0,0,0,0,19,19,3,0,0
134148,30000,32,66,0,9,6,229,146,5,13,15,171,186,0,2,16,36,5,0,0,14,3,2,0,0,2,64,64,18,2,1
134150,20000,10,4,1,0,0,6,9,0,1,3,13,31,0,0,3,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
134152,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134109,50000,214,100,3,6,6,52,93,15,21,31,120,258,1,12,8,7,3,2,1,19,0,1,0,0,1,193,193,81,24,0
134108,20000,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134096,20000,4,3,0,1,1,2,0,0,0,0,12,2,1,0,0,9,1,0,0,0,0,0,0,0,0,11,11,18,0,0
134077,20000,5,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,2,0
7032,50000,23,58,1,0,5,8,52,2,4,10,40,197,0,0,1,6,0,0,0,3,0,0,0,0,0,10,10,0,1,0
7666,20000,16,10,0,1,2,16,40,2,3,3,12,18,1,1,11,6,1,0,0,3,0,0,0,0,0,6,6,7,0,0
134357,20000,12,15,0,0,0,19,14,0,2,1,28,59,1,0,0,2,5,0,1,1,0,1,0,1,0,12,12,0,0,0
135033,20000,11,12,1,1,9,10,47,13,8,8,20,83,1,2,10,3,7,1,4,5,0,0,0,0,0,12,12,0,1,0
9034,20000,3,6,0,0,0,3,4,0,0,0,9,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9377,30000,9,13,0,0,0,20,30,4,2,4,26,95,0,1,0,1,0,0,1,0,0,0,0,0,0,2,2,1,0,0
136088,30000,16,25,0,1,1,3,31,1,3,1,28,120,1,2,8,3,3,0,0,4,0,0,0,0,0,1,1,0,0,0
134283,20000,19,2,0,0,0,0,8,0,0,0,11,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9311,20000,15,57,37,5,2,35,56,38,15,8,26,286,5,4,5,4,1,2,3,115,0,0,0,0,2,6,6,2,1,1
8971,20000,3,13,0,0,0,2,11,0,0,0,4,54,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0
9205,20000,7,31,0,0,1,26,68,5,2,2,54,345,0,4,3,2,5,1,0,1,0,0,0,0,0,111,111,69,1,0
9672,50000,90,73,6,1,3,41,117,18,26,10,142,338,1,5,10,7,1,1,5,6,0,1,0,0,1,9,9,6,5,2
8542,50000,16,12,1,1,9,10,48,13,8,8,35,95,1,2,10,3,8,1,4,5,0,0,0,0,0,24,24,0,1,0
9396,20000,13,6,0,0,0,5,26,0,1,0,90,99,0,0,1,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0
9499,20000,29,28,1,0,0,24,27,0,3,1,22,156,1,0,0,18,8,0,0,0,0,0,0,0,0,9,9,1,0,0
9043,20000,0,12,0,0,0,15,12,0,0,0,6,22,0,0,0,7,3,0,0,0,0,0,0,0,0,19,19,0,0,0
9784,50000,12,32,2,2,1,48,115,13,11,6,110,383,2,3,2,3,1,0,5,3,0,0,0,0,0,10,10,6,4,0
8321,20000,12,13,0,0,0,8,10,1,6,0,24,51,1,0,0,21,0,0,0,0,0,0,0,0,0,12,12,0,0,0
9717,50000,36,81,1,0,0,45,101,9,10,5,121,373,1,3,2,16,7,0,9,9,0,1,0,3,2,111,111,4,2,1
9783,30000,6,16,1,0,0,8,93,10,2,0,23,86,1,1,0,1,1,0,0,0,0,0,0,0,0,2,2,1,2,0
9088,20000,5,2,0,0,0,0,4,0,0,0,3,9,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
9083,20000,17,89,7,4,1,43,137,62,24,5,288,202,5,3,2,484,4,0,4,8,0,0,0,0,0,9,9,4,0,0
137536,20000,17,83,94,12,6,50,100,76,31,13,54,340,5,7,6,4,1,8,13,122,0,0,0,0,2,6,6,2,1,1
136573,20000,8,37,0,0,2,13,41,3,4,1,51,401,3,1,3,97,9,2,2,4,0,0,0,1,0,44,44,3,2,0
135412,20000,13,12,0,0,0,3,16,1,0,0,12,15,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,0,0
9710,20000,2,7,0,0,0,2,13,2,0,0,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8765,20000,25,37,3,0,3,47,72,12,7,9,58,340,1,2,2,8,4,0,1,4,0,0,0,0,0,14,14,2,2,0
9113,20000,44,41,0,0,0,4,22,2,4,0,24,164,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0
137839,20000,18,48,4,2,1,21,69,23,14,4,59,163,3,3,1,7,3,0,2,4,0,0,0,0,1,5,5,1,1,0
9597,30000,66,64,4,1,2,37,103,16,22,9,142,348,1,5,2,7,1,1,5,5,0,0,0,0,1,5,5,3,3,0
138574,30000,0,3,0,0,0,6,12,0,2,0,13,24,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,0
9706,50000,36,112,4,2,2,31,129,40,19,5,107,380,6,5,1,11,21,0,3,6,0,1,0,0,1,38,38,4,5,1
9418,20000,38,93,315,27,16,80,168,141,64,30,29,454,7,4,2,11,10,10,29,72,0,0,0,0,4,12,12,6,0,0
9709,30000,57,128,10,8,19,92,249,47,53,38,80,407,1,5,5,25,30,10,8,34,0,1,0,0,2,151,151,170,11,6
9124,20000,10,64,60,9,2,36,70,55,19,8,33,295,10,7,3,5,1,8,11,8,0,0,0,0,0,4,4,1,0,1
1192625,20000,10,64,61,9,2,36,70,55,19,8,33,288,10,7,3,5,1,7,11,8,0,0,0,0,0,4,4,1,0,1
9749,20000,6,5,0,0,0,1,20,3,2,0,5,25,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
9096,20000,21,54,3,2,11,19,81,3,3,3,46,168,0,2,2,17,21,4,0,2,0,0,0,0,0,49,49,12,9,1
8878,50000,38,55,3,0,3,57,80,17,8,11,74,398,2,2,3,14,4,0,1,6,0,0,0,0,0,20,20,4,4,0
9496,20000,12,6,1,0,0,4,22,3,2,0,18,102,0,3,0,2,0,0,0,0,0,0,0,0,0,5,5,3,2,0
9111,20000,4,12,0,0,0,2,25,0,0,0,32,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9290,50000,21,19,0,0,0,45,38,4,3,4,64,120,0,2,1,1,0,0,1,0,0,0,0,0,0,6,6,1,1,0
9413,20000,2,4,0,0,0,0,2,0,0,0,4,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
9614,20000,11,15,1,0,0,10,6,7,0,0,167,119,0,0,1,188,0,0,0,0,0,0,0,0,0,7,7,1,1,0
9267,20000,17,41,25,6,2,15,51,24,13,5,12,66,2,3,3,6,0,0,3,7,0,0,0,0,2,24,24,11,20,0
9334,50000,33,98,324,24,17,73,166,138,64,42,119,310,16,26,20,18,24,18,35,198,0,3,0,1,8,31,31,11,6,1
9852,20000,13,23,0,0,0,25,35,5,6,3,49,154,1,2,2,13,0,0,6,5,0,0,0,1,1,6,6,1,2,1
8819,20000,8,10,0,0,0,2,1,1,0,0,14,55,0,0,0,1,0,0,0,0,0,0,0,0,0,21,21,1,0,0
9618,20000,4,5,0,0,0,2,8,1,0,0,25,47,1,5,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
9199,20000,1,1,0,0,0,0,2,2,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
9744,20000,14,35,3,2,0,24,30,4,2,3,22,226,3,3,5,4,0,0,1,113,0,0,0,0,0,6,6,1,0,1
137904,20000,9,31,14,0,0,13,28,6,2,0,61,265,1,1,3,1,2,1,1,3,0,0,0,0,0,5,5,0,1,0
8464,30000,119,119,5,0,15,38,98,6,13,11,108,260,3,4,31,22,10,5,4,11,0,3,0,0,3,32,32,2,0,1
136194,30000,122,127,5,0,15,39,101,6,13,11,111,298,3,4,30,25,12,5,4,11,0,3,0,0,3,33,33,2,0,1
9641,20000,11,10,0,0,0,12,15,3,6,0,17,63,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9402,20000,14,25,0,0,0,6,16,4,2,0,13,53,0,0,0,14,42,0,0,0,0,0,0,0,0,16,16,0,1,0
8823,30000,20,30,0,0,5,13,41,3,3,3,33,65,0,1,5,1,2,1,2,2,0,0,0,0,0,12,12,4,3,0
8602,20000,4,12,0,0,0,5,12,0,1,0,7,20,0,0,1,1,2,0,0,0,0,0,0,0,0,1,1,0,0,0
9125,20000,2,14,0,0,0,1,12,1,4,1,21,63,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9136,20000,6,10,0,0,0,2,9,1,1,0,21,91,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0
9085,20000,4,7,0,0,0,6,3,0,0,0,23,39,0,0,0,2,2,0,0,1,0,0,0,0,0,2,2,0,0,0
9071,20000,3,17,0,0,0,10,20,4,2,0,29,62,0,1,0,3,1,0,0,0,0,0,0,1,0,6,6,1,1,0
8869,20000,2,19,0,1,5,7,9,0,2,1,7,39,0,0,1,0,2,0,0,0,0,0,0,0,0,3,3,2,0,0
8242,30000,22,12,0,0,1,5,19,2,2,4,69,124,0,0,1,1,1,0,1,1,0,0,0,0,0,16,16,0,2,0
137109,20000,6,18,1,0,0,4,15,0,3,3,11,77,0,1,1,0,1,1,0,5,0,0,0,0,0,31,31,17,5,0
135159,50000,3,11,0,1,1,3,46,9,2,2,34,333,1,4,1,1,1,1,5,3,0,0,0,0,0,7,7,4,1,0
9039,20000,7,12,0,0,0,3,17,0,0,0,28,194,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
9465,20000,3,5,0,0,0,2,4,0,1,0,3,29,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137505,20000,8,49,22,1,1,24,54,10,9,1,69,428,1,1,1,6,4,1,2,0,0,0,0,1,1,11,11,3,0,0
138059,20000,8,20,0,0,0,9,9,2,2,0,25,135,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0,1,0
137103,20000,2,1,0,0,0,0,8,0,0,0,5,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8595,20000,0,3,0,0,0,4,8,0,1,0,12,42,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
135514,30000,38,25,3,2,2,16,33,4,8,2,60,148,4,3,3,12,6,0,4,3,0,0,0,0,0,36,36,6,9,0
138066,20000,48,95,11,8,18,69,198,47,54,38,85,347,3,6,26,14,23,7,7,32,0,0,0,0,2,105,105,71,20,14
8140,50000,81,170,11,9,20,98,258,43,53,29,72,420,0,3,3,38,35,10,12,41,0,1,0,0,3,210,210,174,2,0
8258,20000,28,24,0,0,0,7,24,3,3,1,30,106,1,1,0,1,3,1,0,0,0,0,0,0,0,5,5,0,0,0
8362,20000,108,112,5,0,13,38,92,6,13,11,103,254,3,4,30,23,11,4,4,10,0,2,0,0,3,30,30,1,0,0
8638,30000,16,120,315,29,18,67,171,156,63,33,66,376,15,20,15,15,9,13,33,192,0,0,0,0,7,12,12,6,4,2
135633,20000,20,22,3,2,2,13,29,4,8,2,47,127,4,3,2,8,6,0,4,3,0,0,0,0,0,26,26,5,8,0
8872,20000,113,114,7,0,15,37,94,4,13,11,70,228,3,4,32,39,10,4,4,11,0,2,0,0,3,34,34,1,0,0
8904,20000,3,15,0,0,0,2,25,2,1,1,6,24,0,0,0,3,23,1,0,0,0,1,0,0,0,0,0,1,0,0
137809,20000,4,8,1,1,0,5,21,0,3,3,0,14,0,1,0,0,0,0,0,5,0,0,0,0,0,60,60,4,5,1
139646,20000,5,3,0,0,0,5,9,0,1,1,10,29,0,0,0,0,1,0,0,2,0,2,0,0,1,7,7,4,0,0
8241,20000,2,14,0,0,0,5,7,3,2,0,10,40,0,1,0,0,0,0,0,2,0,2,1,0,0,1,1,1,0,0
8846,50000,48,131,10,4,1,55,165,68,27,6,325,162,5,6,2,478,7,1,4,10,0,0,0,0,0,26,26,14,3,1
135205,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7969,20000,18,60,25,6,2,19,57,24,13,5,16,94,2,3,3,6,2,0,3,7,0,0,0,0,2,23,23,12,16,0
8452,20000,26,51,0,0,1,15,32,0,0,0,19,110,0,0,0,1,2,0,0,0,0,0,0,0,0,3,3,0,0,0
7823,50000,138,146,7,0,19,41,109,6,13,11,128,324,3,4,34,80,12,5,4,12,0,3,0,0,3,51,51,2,0,1
8173,30000,10,16,0,0,0,10,29,0,1,2,19,80,0,0,1,0,0,0,0,2,0,0,0,0,0,2,2,0,0,0
8780,20000,15,19,0,0,0,9,26,4,4,2,52,141,0,1,2,1,0,0,0,1,0,0,0,0,0,4,4,0,1,0
9217,20000,5,4,0,0,0,5,19,0,2,0,19,17,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,2,0,0
137508,50000,71,166,11,9,19,99,244,53,52,30,79,406,3,8,4,35,34,10,11,35,0,1,0,0,3,141,141,174,18,9
8353,50000,53,30,14,1,31,25,71,68,28,33,72,180,19,8,68,10,4,2,8,52,0,0,0,0,5,158,158,6,12,0
8111,20000,9,27,2,0,0,7,37,7,5,5,32,102,1,2,8,1,1,1,0,1,0,0,0,0,1,1,1,1,1,0
8772,20000,16,41,2,0,1,20,39,1,4,0,11,132,3,2,0,14,4,0,1,1,0,0,0,0,0,20,20,1,2,0
138067,30000,45,120,289,20,15,90,171,133,61,30,52,442,2,1,3,14,23,15,32,76,0,3,0,1,4,32,32,6,1,0
1576201,20000,18,60,25,6,2,18,57,24,13,5,14,91,2,3,3,6,2,0,3,8,0,0,0,0,2,25,25,13,20,0
137401,20000,5,8,0,0,0,1,2,1,0,1,36,115,0,0,1,8,3,0,0,0,0,0,0,0,0,13,13,0,1,0
8032,20000,4,3,0,0,0,0,6,1,0,0,10,33,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0
8458,30000,14,15,2,1,0,12,13,3,1,0,22,35,1,3,0,9,14,1,0,0,5,1,1,0,1,11,11,3,0,0
8433,20000,14,21,0,0,0,20,17,0,2,1,41,102,1,0,0,14,1,0,1,2,0,1,0,1,0,10,10,1,1,0
7984,20000,9,33,13,0,0,12,21,5,4,0,55,275,0,1,4,1,2,1,1,1,0,0,0,0,0,5,5,0,1,0
8271,30000,39,103,308,23,16,87,167,138,61,32,41,453,3,1,2,12,13,14,35,82,0,0,0,1,4,19,19,6,2,0
8407,20000,4,8,0,0,0,6,13,3,5,0,5,39,2,1,0,2,4,0,0,1,0,0,0,0,0,9,9,1,0,0
8627,50000,66,156,13,8,19,87,240,53,57,40,88,374,2,6,25,28,32,10,8,40,0,1,0,0,2,144,144,115,24,15
8791,20000,13,4,0,1,0,1,0,0,1,0,7,23,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0
7943,20000,4,12,0,0,0,5,16,0,0,0,10,84,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0
8552,30000,17,9,0,0,0,10,17,3,6,0,23,96,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8599,20000,15,34,1,0,2,43,84,8,7,3,80,397,0,4,4,11,4,1,1,1,0,1,0,0,0,152,152,128,3,1
8130,20000,28,24,0,0,0,10,22,5,3,1,43,125,2,1,0,1,1,1,0,0,0,0,0,0,0,4,4,0,0,0
7074,30000,8,12,0,0,6,7,22,13,6,7,30,66,2,5,7,31,3,1,1,8,0,0,0,1,0,18,18,2,1,0
8668,50000,31,61,357,27,19,66,152,152,68,46,98,315,23,32,19,19,24,18,35,198,0,3,0,1,7,41,41,13,6,2
134297,20000,13,51,22,4,0,18,46,21,9,5,6,72,2,3,3,2,2,0,3,5,0,0,0,0,2,18,18,9,11,0
8849,20000,12,118,315,29,18,62,173,155,66,30,45,420,14,12,3,7,6,10,26,57,0,0,0,0,0,6,6,4,0,0
8122,20000,6,6,1,0,0,6,11,1,2,0,19,78,0,0,1,18,0,0,1,0,0,0,0,0,0,5,5,0,0,0
134818,30000,14,10,0,0,0,2,11,2,2,2,7,72,1,1,2,1,1,0,0,1,0,0,0,0,1,3,3,0,0,0
136800,20000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137326,30000,3,2,0,0,0,8,5,2,0,0,6,31,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0
8855,20000,7,12,2,0,0,22,23,16,2,0,318,180,1,0,1,500,0,0,0,0,0,0,0,0,0,6,6,4,0,0
8828,20000,5,35,0,1,4,12,46,3,4,1,59,432,1,2,5,100,8,1,4,4,0,0,0,1,0,43,43,4,4,1
8594,20000,7,37,0,1,4,13,46,3,4,1,57,433,2,2,5,100,9,2,4,4,0,0,0,1,0,44,44,5,4,1
136969,20000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8170,20000,5,13,1,0,0,9,6,0,0,0,139,151,0,0,0,0,1,0,0,0,0,0,0,0,0,21,21,1,0,0
139301,20000,4,7,0,0,0,4,22,0,5,0,4,19,1,4,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
9279,20000,5,13,0,3,1,6,10,3,2,0,91,108,3,0,0,0,5,0,1,0,0,0,0,0,0,19,19,3,2,0
9151,20000,7,3,0,1,0,1,4,1,3,0,11,47,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,2,0
139781,20000,3,5,2,1,0,0,3,1,3,0,3,34,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,2,0
10280,20000,43,68,1,1,1,18,10,1,0,0,10,10,1,9,1,3,5,0,0,0,0,0,0,0,0,9,9,0,0,0
10710,20000,33,109,5,12,11,12,23,1,3,5,16,32,6,11,11,14,20,2,2,14,0,0,0,0,2,11,11,0,0,0
139897,20000,90,241,27,22,28,159,197,45,32,49,10,87,21,17,17,14,10,2,6,67,1,2,0,0,6,46,46,0,0,1
10018,20000,38,69,4,5,2,23,45,6,5,10,13,41,0,6,3,5,3,1,0,4,0,0,0,0,0,15,15,0,0,1
139932,50000,105,131,9,22,18,15,30,1,4,12,26,76,11,30,44,16,21,3,2,32,0,0,0,0,2,35,35,3,0,0
139948,50000,115,116,5,6,9,40,78,4,7,7,15,61,11,17,29,41,130,1,6,24,1,0,0,0,2,37,37,0,0,1
10812,20000,48,68,4,6,4,37,75,4,6,6,7,31,3,4,14,24,45,1,6,15,1,0,0,0,0,15,15,0,0,0
139869,20000,111,246,28,22,28,149,209,43,32,49,10,87,22,18,15,22,12,2,6,63,1,4,0,0,4,31,31,1,1,1
9953,20000,51,59,10,8,4,34,28,12,11,5,5,29,2,12,10,0,1,0,1,16,0,0,0,0,0,3,3,2,0,0
139867,20000,100,237,28,22,26,150,206,45,32,49,11,85,20,16,17,14,10,2,6,67,1,3,0,0,6,36,36,0,0,1
9989,50000,125,289,30,22,29,152,208,44,29,49,35,143,23,20,21,33,26,2,7,67,1,4,0,0,6,108,108,1,3,1
9354,20000,27,160,3,6,2,40,116,3,6,18,5,54,5,10,8,6,5,0,4,4,0,0,0,0,0,7,7,2,1,0
139809,20000,102,235,25,21,26,145,216,40,32,49,11,66,17,16,15,18,12,2,6,62,1,3,0,0,4,24,24,1,2,1
140208,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10813,20000,24,40,1,0,2,18,41,3,5,0,21,180,5,6,0,7,3,2,0,1,0,0,1,0,2,3,3,0,2,0
10806,20000,15,46,5,4,2,120,193,25,34,6,52,228,7,6,5,14,29,6,30,7,0,1,0,0,2,40,40,4,4,0
10509,50000,12,21,2,2,4,26,101,4,17,12,41,222,4,5,11,3,14,1,18,130,0,0,0,0,2,10,10,1,3,2
140210,20000,9,3,0,0,0,1,2,0,1,1,4,8,0,0,1,0,0,0,0,9,0,0,0,0,0,1,1,1,0,1
140205,20000,4,8,0,0,3,0,0,0,0,0,9,3,0,0,8,0,0,0,0,7,0,0,0,0,1,0,0,0,0,0
140019,30000,42,6,0,0,1,0,7,1,1,0,43,11,0,0,3,17,1,1,0,6,0,0,0,0,1,0,0,1,0,0
10232,30000,15,28,1,3,2,46,95,14,12,9,52,307,5,11,10,3,64,5,29,156,0,3,0,0,5,1,1,0,1,0
