cityId,stationId,countryCode,type,cityName,regionName,regionCode,lat,lon,population,elevation,timezone,culture_hIndex,culture_cIndex,culture_rIndex,culture_aIndex,culture_iIndex,culture_nIndex,formations_mIndex,beach_Index,image_links
132856,ASN00014015,AU,CITY,Palmerston,Northern Territory,NT,-12.4962,130.97797,136828,,Australia__Darwin,2,88,42,80,0,21,6,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/132856.jpg
4835,ASN00009225,AU,CITY,Perth,Western Australia,WA,-31.952240000000003,115.8614,2039200,2.0,Australia__Perth,2,1075,551,1972,51,567,121,51,https://travelapiimages.s3.eu-central-1.amazonaws.com/4835.jpg
132927,ASN00009256,AU,CITY,Rockingham,Western Australia,WA,-32.28239,115.73238,108022,,Australia__Perth,2,50,20,50,0,69,22,10,https://travelapiimages.s3.eu-central-1.amazonaws.com/132927.jpg
4935,ASN00066062,AU,CITY,Sydney,New South Wales,NSW,-33.86785,151.20731999999995,4840600,58.0,Australia__Sydney,2,1143,982,2601,378,763,72,149,https://travelapiimages.s3.eu-central-1.amazonaws.com/4935.jpg
133094,ASN00041359,AU,CITY,Toowoomba,Queensland,QLD,-27.47958,151.47705,135631,,Australia__Brisbane,2,6,6,6,0,0,14,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/133094.jpg
4226,ASN00032040,AU,CITY,Townsville,Queensland,QLD,-19.26639,146.80569,196219,6.0,Australia__Brisbane,2,99,81,92,6,67,32,9,https://travelapiimages.s3.eu-central-1.amazonaws.com/4226.jpg
5276,ASN00068228,AU,CITY,Wollongong,New South Wales,NSW,-34.424,150.89345,292190,5.0,Australia__Sydney,2,68,80,114,28,75,33,5,https://travelapiimages.s3.eu-central-1.amazonaws.com/5276.jpg
6504,AJ000037735,AZ,CITY,Ganja,Ganja,GA,40.68278,46.36056,313300,,Asia__Baku,2,53,76,13,0,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/6504.jpg
6136,AJ000037985,AZ,CITY,Lankaran,Lankaran District,LA,38.75428,48.85062,240300,76.0,Asia__Baku,2,2,14,0,0,0,0,2,https://travelapiimages.s3.eu-central-1.amazonaws.com/6136.jpg
133416,BKM00014557,BA,CITY,Bijeljina,Republika Srpska,SRP,44.76583,19.15083,114663,,Europe__Sarajevo,2,6,99,0,0,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/133416.jpg
6680,BKM00014557,BA,CITY,Tuzla,Federation of Bosnia and Herzegovina,BIH,44.53842,18.66709,142486,245.0,Europe__Sarajevo,2,41,117,10,0,23,55,2,https://travelapiimages.s3.eu-central-1.amazonaws.com/6680.jpg
6389,BKM00014648,BA,CITY,Mostar,Federation of Bosnia and Herzegovina,BIH,43.34333,17.80806,104518,60.0,Europe__Sarajevo,2,88,191,54,0,40,53,2,https://travelapiimages.s3.eu-central-1.amazonaws.com/6389.jpg
6264,BKM00014654,BA,CITY,Sarajevo,Federation of Bosnia and Herzegovina,BIH,43.84864,18.35644,696731,518.0,Europe__Sarajevo,2,282,520,271,18,83,169,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/6264.jpg
6694,BKM00014652,BA,CITY,Zenica,Federation of Bosnia and Herzegovina,BIH,44.20169,17.90397,164423,330.0,Europe__Sarajevo,2,18,106,2,0,23,39,3,https://travelapiimages.s3.eu-central-1.amazonaws.com/6694.jpg
133464,BGM00041950,BD,CITY,Barisal,Barisal District,06,22.8,90.5,230000,,Asia__Dhaka,2,7,178,0,0,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/133464.jpg
6599,BGM00041950,BD,CITY,Barisāl,Barisal District,06,22.70497,90.37013,230000,4.0,Asia__Dhaka,2,7,149,0,0,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/6599.jpg
133512,BGM00041883,BD,CITY,Bogra,Rajshahi District,54,24.78333,89.35,400983,,Asia__Dhaka,2,12,163,2,0,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/133512.jpg
133504,BGM00041883,BD,CITY,Jamalpur,Mymensingh District,34,25.0,89.83333,167900,,Asia__Dhaka,2,0,36,0,0,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/133504.jpg
6752,BGM00041883,BD,CITY,Pār Naogaon,Rajshahi District,54,24.80418,88.94875,192464,,Asia__Dhaka,2,2,66,0,0,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/6752.jpg
6827,BGM00041883,BD,CITY,Shibganj,Rajshahi District,54,25.00146,89.32266,378701,,Asia__Dhaka,2,12,132,0,0,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/6827.jpg
133523,BGM00041978,BD,CITY,Chittagong,Chittagong Division,B,22.4875,91.96333,3920222,,Asia__Dhaka,2,80,968,17,0,17,6,1,https://travelapiimages.s3.eu-central-1.amazonaws.com/133523.jpg
133491,BGM00041992,BD,CITY,Cox's Bazar,Chittagong Division,B,21.58389,92.01528,253788,,Asia__Dhaka,2,10,80,0,0,18,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/133491.jpg
6903,BGM00041992,BD,CITY,Cox’s Bāzār,Chittagong Division,B,21.43973,92.00955,253788,3.0,Asia__Dhaka,2,7,71,0,0,18,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/6903.jpg
133468,BGM00041923,BD,CITY,Dhaka,Dhaka District,13,23.81093,90.36542,10356500,,Asia__Dhaka,2,321,843,66,0,24,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/133468.jpg
133494,BGM00041923,BD,CITY,Narayanganj,Dhaka District,13,23.75,90.58333,223622,,Asia__Dhaka,2,94,847,38,0,4,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/133494.jpg
6790,BGM00041923,BD,CITY,Narsingdi,Dhaka District,13,23.92298,90.71768,281080,,Asia__Dhaka,2,4,158,0,0,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/6790.jpg
6776,BGM00041923,BD,CITY,Nārāyanganj,Dhaka District,13,23.61352,90.50298,223622,3.0,Asia__Dhaka,2,144,887,40,0,4,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/6776.jpg
6095,BGM00041923,BD,CITY,Sonārgaon,Dhaka District,13,23.65,90.61667,130000,,Asia__Dhaka,2,30,418,0,0,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/6095.jpg
6606,BGM00041923,BD,CITY,Tungi,Dhaka District,13,23.89154,90.40232,337579,,Asia__Dhaka,2,240,816,40,0,14,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/6606.jpg
133517,BGM00041936,BD,CITY,Jessore,Khulna District,27,23.08333,89.16667,243987,,Asia__Dhaka,2,10,104,0,0,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/133517.jpg
133463,BGM00041907,BD,CITY,Kushtia,Khulna District,27,23.83333,88.91667,135724,,Asia__Dhaka,2,2,8,0,0,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/133463.jpg
133501,BGM00041907,BD,CITY,Natore,Rajshahi District,54,24.35,89.08333,369138,,Asia__Dhaka,2,0,79,0,0,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/133501.jpg
133500,BGM00041907,BD,CITY,Pabna,Rajshahi District,54,24.00633,89.33533,186781,,Asia__Dhaka,2,2,63,0,0,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/133500.jpg
6282,BGM00041907,BD,CITY,Puthia,Rajshahi District,54,24.36537,88.83431,159406,,Asia__Dhaka,2,0,88,0,0,2,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/6282.jpg
6836,BGM00041907,BD,CITY,Pābna,Rajshahi District,54,24.00644,89.2372,186781,16.0,Asia__Dhaka,2,14,81,0,0,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/6836.jpg
133505,BGM00041859,BD,CITY,Rangpur,Rangpur District,55,25.73333,89.25,343122,,Asia__Dhaka,2,14,157,4,0,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/133505.jpg
6190,BGM00041859,BD,CITY,Saidpur,Rajshahi District,54,25.77769,88.89169,199422,,Asia__Dhaka,2,2,37,0,0,6,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/6190.jpg
133472,BGM00041891,BD,CITY,Sylhet,Sylhet District,60,24.91667,91.76667,479837,,Asia__Dhaka,2,15,173,4,0,3,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/133472.jpg
56943,BGM00041936,IN,CITY,Bangaon,West Bengal,WB,23.04553,88.83084000000002,111693,7.0,Asia__Kolkata,2,2,16,0,0,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/56943.jpg
57561,IN019120700,IN,CITY,Abohar,Punjab,PB,30.14453,74.19552,130603,180.0,Asia__Kolkata,2,0,22,0,0,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/57561.jpg
55847,IN019120700,IN,CITY,Gangānagar,Rajasthan,RJ,29.92009,73.87496,231838,178.0,Asia__Kolkata,2,2,0,0,0,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/55847.jpg
57248,IN012030700,IN,CITY,Achalpur,Maharashtra,MH,21.25665,77.51006,111278,369.0,Asia__Kolkata,2,0,0,0,0,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/57248.jpg
57353,IN012030700,IN,CITY,Amrāvati,Maharashtra,MH,20.93333,77.75,603837,343.0,Asia__Kolkata,2,85,606,0,0,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/57353.jpg
147735,IN019010300,IN,CITY,Ajmer,Rajasthan,RJ,26.25,74.66667,517911,,Asia__Kolkata,2,7,43,0,0,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/147735.jpg
57667,IN019010300,IN,CITY,Beāwar,Rajasthan,RJ,26.10119,74.32028000000003,130777,439.0,Asia__Kolkata,2,0,0,0,0,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/57667.jpg
55114,IN019010300,IN,CITY,Kishangarh,Rajasthan,RJ,26.59006,74.85396999999998,131749,433.0,Asia__Kolkata,2,0,0,0,0,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/55114.jpg
57500,IN020040900,IN,CITY,Alandur,Tamil Nadu,TN,13.0025,80.20611,153775,12.0,Asia__Kolkata,2,331,838,22,4,29,6,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/57500.jpg
57200,IN020040900,IN,CITY,Ambattūr,Tamil Nadu,TN,13.09818,80.16152,341049,17.0,Asia__Kolkata,2,305,796,22,4,20,4,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/57200.jpg
54935,IN020040900,IN,CITY,Chennai,Tamil Nadu,TN,13.08784,80.27847,10265000,6.0,Asia__Kolkata,2,363,790,25,4,41,8,15,https://travelapiimages.s3.eu-central-1.amazonaws.com/54935.jpg
147784,IN020040900,IN,CITY,Kancheepuram,Tamil Nadu,TN,12.67,79.99,164384,,Asia__Kolkata,2,0,44,0,0,5,2,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/147784.jpg
55307,IN020040900,IN,CITY,Pallāvaram,Tamil Nadu,TN,12.96796,80.15025,157145,16.0,Asia__Kolkata,2,320,857,22,0,31,6,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/55307.jpg
54000,IN020040900,IN,CITY,Tambaram,Tamil Nadu,TN,12.9246,80.12706999999997,174787,32.0,Asia__Kolkata,2,187,859,6,0,29,6,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/54000.jpg
54708,IN020040900,IN,CITY,Tiruvottiyūr,Tamil Nadu,TN,13.15823,80.30181,248059,0.0,Asia__Kolkata,2,272,704,22,4,13,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/54708.jpg
57187,IN020040900,IN,CITY,Āvadi,Tamil Nadu,TN,13.1147,80.10981,250044,17.0,Asia__Kolkata,2,256,772,17,0,11,4,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/57187.jpg
147737,IN006012800,IN,CITY,Ambāla,Haryana,HR,30.328540000000004,76.9422,146787,,Asia__Kolkata,2,2,2,6,0,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/147737.jpg
147551,IN006012800,IN,CITY,Kurukshetra,Haryana,HR,30.0,76.75,964655,,Asia__Kolkata,2,15,19,60,0,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/147551.jpg
54593,IN006012800,IN,CITY,Thānesar,Haryana,HR,29.97323,76.83214,138279,232.0,Asia__Kolkata,2,15,13,54,0,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/54593.jpg
147726,INM00042071,IN,CITY,Amritsar,Punjab,PB,31.67,74.84,1132383,,Asia__Kolkata,2,20,220,6,0,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/147726.jpg
57522,INM00042071,IN,CITY,Batāla,Punjab,PB,31.80921,75.20294,145468,249.0,Asia__Kolkata,2,0,4,4,0,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/57522.jpg
147731,IN001020700,IN,CITY,Anantapur,Andhra Pradesh,AP,14.55,77.41667,267161,,Asia__Kolkata,2,0,4,0,0,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/147731.jpg
56545,IN001020700,IN,CITY,Dharmavaram,Andhra Pradesh,AP,14.41435,77.72035,121874,345.0,Asia__Kolkata,2,0,2,0,0,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/56545.jpg
147901,IN012041000,IN,CITY,Aurangabad,Maharashtra,MH,19.88467,75.33986,1371330,,Asia__Kolkata,2,24,165,15,0,13,4,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/147901.jpg
147715,IN023060800,IN,CITY,Bahraich,Uttar Pradesh,UP,27.80021,81.51855,182218,,Asia__Kolkata,2,0,2,0,0,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/147715.jpg
57373,IN023060800,IN,CITY,Bahraigh,Uttar Pradesh,UP,27.57429,81.59474,182218,126.0,Asia__Kolkata,2,0,2,0,0,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/57373.jpg
56887,IN022023000,IN,CITY,Bahādurgarh,Haryana,HR,28.692870000000006,76.93555,153613,262.0,Asia__Kolkata,2,14,120,0,0,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/56887.jpg
147609,IN022023000,IN,CITY,Gurgaon,Haryana,HR,28.43891,77.00591999999997,876824,,Asia__Kolkata,2,157,413,130,6,10,4,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/147609.jpg
991384,IN022023000,IN,CITY,Najafgarh,Delhi,DL,28.60922,76.97981999999998,1365000,,Asia__Kolkata,2,408,874,290,12,24,6,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/991384.jpg
55673,IN022023000,IN,CITY,Nāngloi Jāt,Delhi,DL,28.67957,77.06799000000002,205596,210.0,Asia__Kolkata,2,185,414,82,0,0,2,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/55673.jpg
991525,IN022023000,IN,CITY,Rohini,Delhi,DL,28.74322,77.06778,860000,,Asia__Kolkata,2,273,671,188,0,2,2,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/991525.jpg
147711,IN023101700,IN,CITY,Bareilly,Uttar Pradesh,UP,28.41667,79.38333,1000000,,Asia__Kolkata,2,0,11,0,0,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/147711.jpg
147670,IN023101700,IN,CITY,Budaun,Uttar Pradesh,UP,28.116670000000006,78.98333000000002,161555,,Asia__Kolkata,2,0,3,0,0,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/147670.jpg
55481,IN023101700,IN,CITY,Pīlibhīt,Uttar Pradesh,UP,28.63124,79.80436,131008,172.0,Asia__Kolkata,2,0,3,0,0,4,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/55481.jpg
57700,IN009010100,IN,CITY,Bengaluru,Karnataka,KA,12.97194,77.59369000000002,10535000,920.0,Asia__Kolkata,2,505,833,27,0,22,23,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/57700.jpg
54416,IN009010100,IN,CITY,Yelahanka,Karnataka,KA,13.10073,77.59631999999998,116447,915.0,Asia__Kolkata,2,374,824,23,0,5,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/54416.jpg
57276,IN005050100,IN,CITY,Bhavnagar,Gujarat,GJ,21.76287,72.15331,554978,24.0,Asia__Kolkata,2,2,19,10,0,4,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/57276.jpg
147694,IN005050100,IN,CITY,Bhāvnagar,Gujarat,GJ,21.66667,71.83333,554978,,Asia__Kolkata,2,2,98,6,0,6,4,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/147694.jpg
56729,IN007101600,IN,CITY,Bilaspur,Himachal Pradesh,HP,31.33027,76.75663,381956,,Asia__Kolkata,2,0,8,0,0,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/56729.jpg
147695,IN007101600,IN,CITY,Bilāspur,Himachal Pradesh,HP,31.33333,76.75,381956,,Asia__Kolkata,2,0,8,0,0,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/147695.jpg
147422,IN007101600,IN,CITY,Shimla,Himachal Pradesh,HP,31.16667,77.58333,269578,,Asia__Kolkata,2,0,6,0,0,0,2,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/147422.jpg
55990,IN017060500,IN,CITY,Brahmapur,Odisha,OR,19.31151,84.7929,324726,26.0,Asia__Kolkata,2,14,28,0,0,2,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/55990.jpg
56084,IN019070100,IN,CITY,Bīkaner,Rajasthan,RJ,28.01762,73.31495,576015,242.0,Asia__Kolkata,2,15,36,0,0,4,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/56084.jpg
147683,IN019070100,IN,CITY,Bīkāner,Rajasthan,RJ,28.16667,73.16667,576015,,Asia__Kolkata,2,15,30,0,0,4,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/147683.jpg
55799,IN019191200,IN,CITY,Būndi,Rajasthan,RJ,25.43855,75.63735,103286,268.0,Asia__Kolkata,2,2,4,0,0,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/55799.jpg
147552,IN019191200,IN,CITY,Kota,Rajasthan,RJ,25.17512,75.84411999999998,1001694,,Asia__Kolkata,2,7,24,6,0,3,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/147552.jpg
56708,IN006011400,IN,CITY,Chandigarh,Chandigarh,CH,30.736290000000004,76.7884,1055450,,Asia__Kolkata,2,90,140,28,0,23,3,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/56708.jpg
57402,IN006011400,IN,CITY,Mohali,Punjab,PB,30.67995,76.72211,146213,316.0,Asia__Kolkata,2,61,70,20,0,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/57402.jpg
147879,IN006011400,IN,CITY,Panchkula,Haryana,HR,30.72883,76.94716,200000,,Asia__Kolkata,2,45,38,16,0,5,3,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/147879.jpg
54671,IN006011400,IN,CITY,Ropar,Punjab,PB,30.96896,76.52695,684627,,Asia__Kolkata,2,8,25,2,0,6,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/54671.jpg
147458,IN006011400,IN,CITY,Rupnagar,Punjab,PB,31.04,76.52,684627,,Asia__Kolkata,2,6,27,0,0,6,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/147458.jpg
147961,IN012090600,IN,CITY,Chandrapur,Maharashtra,MH,20.11793,79.44377,328351,,Asia__Kolkata,2,4,0,0,0,4,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/147961.jpg
56050,IN012090600,IN,CITY,Chānda,Maharashtra,MH,19.95076,79.29523,328351,188.0,Asia__Kolkata,2,16,26,0,0,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/56050.jpg
147659,IN009070100,IN,CITY,Chitradurga,Karnataka,KA,14.2,76.5,138587,,Asia__Kolkata,2,2,20,0,0,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/147659.jpg
55949,IN019100500,IN,CITY,Chūru,Rajasthan,RJ,28.30415,74.96718,103533,292.0,Asia__Kolkata,2,2,2,0,0,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/55949.jpg
55947,IN019100500,IN,CITY,Jhunjhunūn,Rajasthan,RJ,28.125590000000006,75.39797,113193,323.0,Asia__Kolkata,2,0,0,4,0,2,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/55947.jpg
147665,IN020031700,IN,CITY,Coimbatore,Tamil Nadu,TN,10.8,77.09,959823,,Asia__Kolkata,2,53,265,12,0,4,2,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/147665.jpg
54081,IN020031700,IN,CITY,Tiruppur,Tamil Nadu,TN,11.11541,77.35455999999998,397521,294.0,Asia__Kolkata,2,18,26,0,0,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/54081.jpg
147785,IN020020300,IN,CITY,Cuddalore,Tamil Nadu,TN,11.52,79.51,173676,,Asia__Kolkata,2,14,40,0,0,4,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/147785.jpg
55413,IN020020300,IN,CITY,Puducherry,Puducherry,PY,11.93381,79.82979,227411,3.0,Asia__Kolkata,2,67,294,0,0,64,0,9,https://travelapiimages.s3.eu-central-1.amazonaws.com/55413.jpg
147651,IN023310500,IN,CITY,Datia,Madhya Pradesh,MP,25.75,78.5,786754,,Asia__Kolkata,2,4,9,0,0,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/147651.jpg
147574,IN023310500,IN,CITY,Jhānsi,Uttar Pradesh,UP,25.5,78.5,507000,,Asia__Kolkata,2,12,54,22,0,2,2,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/147574.jpg
56699,IN023160900,IN,CITY,Dehra Dūn,Uttarakhand,UT,30.32443,78.03392,522081,,Asia__Kolkata,2,32,167,4,0,25,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/56699.jpg
147998,IN023160900,IN,CITY,Dehradun,Uttarakhand,UT,30.33,78.06,578420,,Asia__Kolkata,2,32,165,4,0,29,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/147998.jpg
56562,IN023160900,IN,CITY,Haridwar,Uttarakhand,UT,29.94791,78.16025,186079,314.0,Asia__Kolkata,2,0,18,0,0,2,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/56562.jpg
56361,IN022021900,IN,CITY,Delhi,Delhi,DL,28.65195,77.23149000000002,26495000,200.0,Asia__Kolkata,2,414,876,290,12,24,6,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/56361.jpg
57701,IN022021900,IN,CITY,Deoli,Delhi,DL,28.502540000000003,77.23116999999998,120000,,Asia__Kolkata,2,306,700,219,12,18,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/57701.jpg
56339,IN022021900,IN,CITY,Faridabad,Haryana,HR,28.411240000000006,77.31316,1404653,198.0,Asia__Kolkata,2,408,873,314,12,26,6,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/56339.jpg
56588,IN022021900,IN,CITY,Ghāziābād,Uttar Pradesh,UP,28.66535,77.43915,2381452,214.0,Asia__Kolkata,2,400,886,266,12,20,2,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/56588.jpg
57117,IN022021900,IN,CITY,Greater Noida,Uttar Pradesh,UP,28.49615,77.53601,293908,200.0,Asia__Kolkata,2,4,10,0,0,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/57117.jpg
55962,IN022021900,IN,CITY,Karol Bāgh,Delhi,DL,28.65136,77.19072,505241,231.0,Asia__Kolkata,2,376,869,260,12,16,2,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/55962.jpg
54843,IN022021900,IN,CITY,Loni,Uttar Pradesh,UP,28.75143,77.29023000000002,164810,283.0,Asia__Kolkata,2,187,412,82,0,2,2,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/54843.jpg
991401,IN022021900,IN,CITY,Narela,Delhi,DL,28.85267,77.09288000000002,800000,210.0,Asia__Kolkata,2,63,274,78,0,0,2,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/991401.jpg
54854,IN022021900,IN,CITY,New Delhi,Delhi,DL,28.63576,77.22445,26495000,216.0,Asia__Kolkata,2,414,874,290,12,24,6,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/54854.jpg
56879,IN022021900,IN,CITY,Noida,Uttar Pradesh,UP,28.58,77.33,642381,200.0,Asia__Kolkata,2,368,878,266,12,20,2,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/56879.jpg
147653,IN023261300,IN,CITY,Deoria,Uttar Pradesh,UP,26.66667,83.75,129570,,Asia__Kolkata,2,4,22,0,0,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/147653.jpg
147619,IN023261300,IN,CITY,Gorakhpur,Uttar Pradesh,UP,26.91667,83.25,674246,,Asia__Kolkata,2,0,6,0,0,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/147619.jpg
56387,IN001111600,IN,CITY,Ellore,Andhra Pradesh,AP,16.71311,81.10436999999997,203780,22.0,Asia__Kolkata,2,0,15,12,0,6,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/56387.jpg
56022,IN001111600,IN,CITY,Gudivāda,Andhra Pradesh,AP,16.435470000000002,80.99555,118167,5.0,Asia__Kolkata,2,2,20,0,0,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/56022.jpg
56143,IN001111600,IN,CITY,Guntur,Andhra Pradesh,AP,16.29974,80.45729,647508,30.0,Asia__Kolkata,2,46,233,21,0,14,2,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/56143.jpg
147547,IN001111600,IN,CITY,Krishna,Andhra Pradesh,AP,16.66667,81.0,192827,,Asia__Kolkata,2,0,15,0,0,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/147547.jpg
