cityId,population,searchRadius,hCountLevel0,hCountLevel1,hCountLevel2,hCountLevel3,hCountLevel7,cCountLevel0,cCountLevel1,cCountLevel2,cCountLevel3,cCountLevel7,rCountLevel0,rCountLevel1,rCountLevel2,rCountLevel3,rCountLevel7,aCountLevel0,aCountLevel1,aCountLevel2,aCountLevel3,aCountLevel7,iCountLevel0,iCountLevel1,iCountLevel2,iCountLevel3,iCountLevel7,nCountLevel0,nCountLevel1,nCountLevel2,nCountLevel3,nCountLevel7
147483,289629,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147797,117863,20000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55734,174306,20000,0,0,0,0,0,0,1,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147486,406192,20000,1,2,0,2,0,3,5,0,0,0,11,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55465,406192,20000,1,2,0,2,0,3,5,0,0,0,11,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147487,1684222,50000,3,9,0,2,5,3,17,7,6,3,8,48,7,2,4,15,0,0,0,5,0,0,0,0,0,4,4,0,0,2
55476,100146,20000,1,0,0,0,0,0,0,0,0,0,10,5,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
55082,1284606,50000,9,28,3,6,0,16,64,5,7,0,34,250,5,7,0,31,7,2,0,0,0,0,0,0,0,6,6,3,11,0
55693,105512,20000,0,1,0,0,2,2,9,0,0,1,23,57,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
54776,138872,20000,1,3,0,0,0,5,3,0,0,1,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
55532,112050,20000,2,5,0,0,0,0,8,0,1,1,1,12,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
54803,177797,20000,0,0,0,0,0,0,2,0,0,0,0,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55413,227411,20000,11,27,0,3,3,21,30,1,1,0,52,126,2,6,2,1,0,0,0,0,0,0,0,0,0,32,32,0,0,0
147473,112118,20000,1,0,0,0,0,0,1,1,0,0,11,7,1,4,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0
55198,5945000,50000,9,27,3,6,0,16,64,5,7,0,37,248,5,9,0,31,6,2,1,0,0,0,0,0,0,3,3,4,9,0
55762,350000,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147840,201026,20000,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147480,310817,20000,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54475,122533,20000,0,0,0,0,0,0,2,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55725,129717,20000,0,0,0,0,0,0,3,0,0,0,0,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55453,123294,20000,1,1,1,0,0,0,2,0,0,0,1,14,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
55099,132728,20000,0,4,0,0,1,5,19,0,1,0,38,104,3,0,0,1,0,0,0,0,0,0,0,0,0,2,2,1,1,0
54780,229956,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55025,378705,20000,5,29,6,3,4,18,57,10,19,0,11,116,4,15,4,3,5,0,2,8,0,0,0,0,0,2,2,0,1,0
54998,292808,20000,0,1,0,1,4,0,1,0,0,1,0,6,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
54846,117863,20000,0,0,1,0,2,0,0,0,0,0,0,6,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
55481,131008,20000,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
147488,131008,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57277,225816,20000,43,93,4,7,1,8,165,5,14,0,99,383,5,10,1,0,3,2,4,0,0,0,0,1,0,1,1,0,2,0
54469,186433,20000,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147467,225962,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147474,121278,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147470,1010087,50000,1,2,0,0,2,1,22,1,1,0,8,80,1,0,4,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
53978,124168,20000,0,1,0,0,0,0,1,0,0,0,4,4,0,3,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,1
56820,242979,20000,0,0,0,0,0,0,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54423,1073440,50000,1,5,0,0,5,2,14,1,0,0,15,64,2,2,0,0,0,0,0,0,0,0,0,0,0,9,9,2,3,0
54716,273892,20000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54093,536450,30000,0,1,0,0,0,0,0,0,0,0,2,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54128,208461,20000,0,0,0,0,0,2,0,0,0,0,15,8,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0
54014,112079,20000,0,3,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53834,124577,20000,6,18,5,0,4,6,39,10,9,0,12,86,2,12,4,3,5,0,1,8,0,0,0,0,0,2,2,0,0,0
54404,135218,20000,1,1,0,0,0,1,3,0,0,0,8,24,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
991525,860000,30000,62,84,11,9,87,33,73,11,22,1,91,234,7,23,15,3,9,2,2,26,0,0,0,0,0,1,1,0,0,0
147461,374292,20000,0,0,0,0,1,0,1,1,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53908,103894,20000,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54671,684627,30000,1,2,1,0,0,1,4,0,0,0,28,11,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
147458,684627,30000,1,1,1,0,0,1,1,0,1,0,28,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
147479,186433,20000,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53998,225962,20000,0,3,0,0,0,0,0,0,0,0,0,10,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
54403,183612,20000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
147481,150755,20000,1,0,0,0,0,0,2,0,0,0,2,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54454,150755,20000,1,0,0,0,0,0,2,0,0,0,2,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53848,341831,20000,5,8,0,0,0,2,11,0,0,0,35,117,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
147464,3804558,50000,0,1,0,0,0,2,2,1,1,0,1,11,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
54656,452261,20000,0,0,0,0,0,0,5,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54039,296418,20000,0,1,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147472,1073440,50000,1,5,0,0,5,2,14,1,0,0,14,65,2,2,0,0,0,0,0,0,0,0,0,0,0,8,8,2,3,0
54751,131261,20000,0,0,0,0,0,1,1,0,0,0,1,11,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
53863,156540,20000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147456,705478,30000,0,1,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147463,778396,30000,1,5,0,1,0,0,7,0,0,0,2,36,2,2,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0
54521,220813,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148023,601214,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54392,326789,20000,0,2,0,1,0,0,3,0,0,0,5,19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
147440,283004,20000,0,1,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54295,108612,20000,0,2,0,1,1,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,1,0
54052,213698,20000,42,90,4,4,0,7,149,5,13,0,84,365,6,9,1,0,3,2,4,0,0,0,0,1,0,1,1,0,3,0
147933,479148,20000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54623,101379,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147447,101379,20000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56940,150525,20000,6,31,0,2,1,7,65,2,3,0,52,150,1,3,0,0,0,0,1,0,0,0,0,0,0,1,1,0,3,0
147811,636342,30000,0,1,0,0,0,0,0,0,0,0,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147819,656246,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54270,132842,20000,1,3,0,0,1,0,4,0,0,0,5,12,1,1,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0
147422,269578,20000,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147446,319550,20000,1,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
57190,1000000,30000,6,24,1,5,0,15,63,5,7,0,13,223,4,6,0,5,0,2,0,0,0,0,0,0,0,0,0,1,5,0
53874,164215,20000,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
147444,164215,20000,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
53881,226317,20000,5,8,2,0,3,2,14,1,2,0,10,49,0,7,0,3,5,0,0,6,0,0,0,0,0,1,1,0,0,0
54687,441956,20000,4,6,2,0,3,1,14,0,0,0,2,34,0,4,4,3,5,0,0,3,0,0,0,0,0,1,1,0,0,0
147450,320434,20000,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53840,320434,20000,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54219,151777,20000,0,0,0,0,0,0,0,0,0,0,1,4,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
54431,152393,20000,0,1,0,0,0,0,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54445,515574,30000,9,1,0,0,0,0,1,1,0,0,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
57693,185580,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53858,181639,20000,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
53798,119181,20000,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
147425,997281,30000,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54689,997281,30000,0,4,0,0,0,0,9,0,0,0,3,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147430,250521,20000,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
54435,118608,20000,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
57157,104000,20000,1,1,1,0,0,12,2,1,3,0,8,19,3,7,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0
54239,137944,20000,0,0,0,0,1,0,0,0,0,0,11,1,2,2,2,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0
54250,1180570,50000,2,3,2,0,0,12,2,1,7,0,15,31,3,7,0,1,2,1,1,1,0,0,0,0,0,1,1,2,3,1
147435,137944,20000,0,0,0,0,0,0,1,0,0,0,4,5,1,0,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0
147428,1180570,50000,2,3,2,0,0,13,2,1,7,0,15,31,3,7,0,1,2,1,1,1,0,0,0,0,0,1,1,2,3,1
147433,110368,20000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54532,179628,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
53949,111729,20000,1,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
54476,601214,30000,0,7,0,0,0,0,8,0,0,0,3,81,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54768,199932,20000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147426,3423574,50000,1,3,0,0,0,2,6,0,0,1,6,58,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
147431,164435,20000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54748,183808,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
147415,5935000,50000,0,28,2,2,5,1,10,0,2,0,1,40,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0
54000,174787,20000,14,30,0,1,0,15,69,7,7,0,85,379,19,11,0,0,0,2,0,0,0,0,0,0,0,8,8,3,1,0
54721,222943,20000,3,0,0,0,1,0,13,0,2,0,20,62,7,16,1,0,2,0,0,1,0,0,0,0,0,1,1,0,0,0
53796,1034724,50000,0,2,0,0,0,2,7,0,4,1,15,43,4,3,0,0,1,0,0,0,0,0,0,0,0,5,5,1,8,3
147419,1261517,50000,11,37,3,3,2,8,72,0,1,0,49,342,3,8,1,1,6,3,1,2,0,0,0,0,0,54,54,6,4,0
147414,222943,20000,3,0,0,0,1,0,11,0,2,0,4,25,6,0,1,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0
147796,1245899,50000,0,5,0,0,0,3,13,0,4,2,22,68,3,4,0,0,1,0,0,0,0,0,0,0,0,7,7,2,6,3
147852,784153,30000,11,13,1,2,3,11,53,2,5,0,55,172,13,10,2,1,1,0,2,0,0,0,0,0,0,1,1,1,5,3
147761,410760,20000,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0
57141,410760,20000,0,0,0,0,0,0,0,0,0,0,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
53898,325110,20000,9,9,0,0,3,5,28,1,5,0,77,401,3,17,2,1,5,0,0,0,0,0,0,0,0,2,2,0,1,0
54087,1261517,50000,24,75,3,12,8,15,153,5,25,0,64,410,7,13,4,7,20,9,8,6,0,33,0,0,1,64,64,6,8,1
54593,138279,20000,0,0,1,0,1,1,2,1,2,0,4,2,1,0,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0
147403,916857,30000,8,3,0,0,0,0,13,0,2,0,58,95,9,16,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
53955,1435844,50000,3,1,1,0,1,3,9,0,0,0,46,39,5,20,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,1
53886,250821,20000,0,2,0,0,2,0,8,0,0,0,9,41,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
54081,397521,20000,1,0,0,0,0,1,9,0,0,0,2,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147853,138243,20000,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54367,138243,20000,0,5,0,0,0,2,0,0,0,0,4,28,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
54708,248059,20000,32,43,1,3,0,23,85,14,15,0,132,261,26,26,0,3,1,4,2,0,1,0,0,1,0,1,1,1,2,0
54135,127751,20000,5,12,3,0,3,2,23,4,5,0,11,55,2,9,1,3,5,0,1,6,0,0,0,0,0,1,1,0,0,0
147408,151331,20000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147407,307359,20000,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54045,307359,20000,0,4,1,0,0,1,8,0,0,0,5,49,0,2,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0
54262,108167,20000,0,1,0,0,0,0,0,0,0,0,4,26,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
54460,108171,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147404,451100,20000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
53830,101064,20000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147899,165401,20000,0,3,0,0,0,2,2,0,0,0,10,60,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147402,515215,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54245,516584,30000,5,24,0,3,0,8,54,0,1,0,28,191,1,4,0,1,3,1,1,0,0,0,0,0,0,34,34,1,3,0
147396,161671,20000,0,0,0,0,0,0,0,1,2,0,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53870,118259,20000,44,84,4,7,1,6,135,4,15,0,92,352,7,10,1,0,3,2,4,0,0,0,0,1,0,1,1,0,4,0
54362,2065771,50000,0,6,1,2,44,4,10,1,3,0,7,29,2,2,12,4,9,0,1,13,0,0,0,0,1,2,2,0,2,0
54763,1198491,50000,7,2,1,2,1,9,12,0,3,0,21,50,6,17,0,0,0,0,0,0,0,0,0,0,0,65,65,0,0,0
54248,100485,20000,4,16,0,2,11,13,39,4,5,0,55,112,2,2,14,1,0,2,0,5,0,0,0,0,0,13,13,2,1,0
54598,121610,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
147782,484690,20000,2,1,0,0,0,1,6,1,0,0,5,17,1,2,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0
54668,484690,20000,1,3,0,0,0,0,7,0,0,0,8,48,1,3,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0
53907,163326,20000,1,7,0,0,0,0,2,0,0,0,0,42,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147387,155959,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54214,1048240,50000,2,13,0,2,1,7,34,0,4,0,23,155,2,2,4,0,0,2,0,4,0,0,0,0,0,5,5,0,1,1
54599,150357,20000,0,3,1,0,3,0,2,0,0,0,7,29,3,0,1,0,3,0,0,1,0,0,0,0,0,11,11,1,0,0
54520,2035922,50000,4,13,0,3,1,22,33,1,6,1,17,62,2,3,1,0,1,0,0,3,0,0,0,0,0,13,13,0,9,0
147394,2035922,50000,4,16,0,3,1,22,37,1,6,1,17,69,2,3,1,0,1,0,0,3,0,0,0,0,0,9,9,0,9,0
54425,228720,20000,0,3,0,0,1,0,5,0,0,0,0,11,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
147410,1198491,50000,7,2,1,2,1,9,12,0,3,0,21,50,6,17,0,0,0,0,0,0,0,0,0,0,0,59,59,0,0,0
147385,704570,30000,12,3,0,0,1,0,6,2,0,0,1,20,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54501,113759,20000,0,2,0,0,0,0,7,0,0,0,1,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147395,203780,20000,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147393,166343,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147940,208931,20000,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53885,208931,20000,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147390,132000,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53933,132000,20000,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54416,116447,20000,37,58,10,5,0,59,154,10,9,0,100,380,8,10,0,6,6,1,2,0,0,0,0,0,0,1,1,1,0,0
147383,140757,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147728,118526,20000,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56905,184625,20000,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147722,1585704,50000,19,11,0,6,2,100,14,2,1,1,29,147,1,5,2,9,3,1,0,1,0,0,0,0,0,0,0,0,0,0
57345,563917,30000,0,4,0,1,0,1,7,0,1,0,1,40,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
57187,250044,20000,28,38,1,2,0,23,89,14,9,0,140,315,22,19,0,3,0,3,2,0,1,0,0,0,0,2,2,1,1,0
147720,116644,20000,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58115,370180,20000,5,13,0,2,2,7,11,0,0,0,8,26,0,1,0,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0
58561,100641,20000,2,2,0,0,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,0,0,0
58408,1184788,50000,17,13,2,0,0,33,5,2,0,0,18,54,2,0,0,84,0,0,0,5,0,0,0,0,0,1,1,0,0,0
58550,135116,20000,9,6,0,0,6,2,2,0,0,2,13,75,0,0,1,64,0,0,0,4,0,0,0,0,0,0,0,0,0,0
58400,482632,20000,0,19,1,1,2,10,10,1,0,0,13,128,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2
58335,503647,30000,3,59,0,0,2,52,19,4,0,1,16,175,2,2,1,12,2,1,0,1,0,0,0,0,0,0,0,0,0,0
58472,435751,20000,0,4,0,0,1,0,5,0,0,0,2,54,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1
57778,110826,20000,3,4,1,0,0,2,7,0,0,0,1,32,0,1,0,0,0,1,0,1,0,0,0,0,0,3,3,0,0,1
58756,162797,20000,1,2,0,0,0,6,2,0,0,0,3,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58478,199791,20000,0,3,0,0,0,1,10,2,0,0,4,16,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
58435,110567,20000,5,2,1,1,1,1,1,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58401,251958,20000,7,6,2,2,0,29,6,4,0,0,2,53,1,2,1,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0
58030,195222,20000,4,2,1,0,4,8,5,1,0,0,10,36,1,0,5,0,2,0,0,32,0,0,0,0,0,0,0,0,0,0
58764,202796,20000,1,11,0,0,1,2,4,0,0,0,8,44,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
58369,110218,20000,0,1,0,1,0,0,2,0,0,0,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
58031,196982,20000,12,6,0,1,7,1,7,0,0,0,3,32,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
58118,213331,20000,1,8,0,0,0,0,1,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
58423,106739,20000,1,1,0,0,0,0,0,0,0,0,10,8,0,0,0,8,1,0,0,0,0,0,0,0,0,6,6,0,0,0
58416,121608,20000,3,2,0,0,0,3,1,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58523,548620,30000,9,243,3,5,15,62,113,18,20,16,59,431,1,3,4,2,2,2,1,69,0,0,0,0,1,2,2,2,0,2
57875,205187,20000,0,4,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58727,151910,20000,1,5,0,0,1,0,1,0,0,0,2,28,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
58045,312223,20000,1,3,1,0,0,7,8,0,0,0,2,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58226,528256,30000,2,8,1,0,10,7,11,2,0,1,7,66,1,1,1,3,2,1,0,1,0,0,0,0,0,0,0,2,2,1
58379,131232,20000,1,1,0,0,0,0,1,0,0,0,2,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
58036,1756126,50000,33,87,6,2,12,28,77,3,6,9,64,392,7,4,30,2,3,2,0,40,0,0,0,0,0,4,4,3,1,0
57947,141634,20000,4,5,0,0,0,0,3,0,0,0,10,31,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58549,1592492,50000,17,90,3,1,10,63,130,16,19,16,69,426,2,2,1,4,1,2,1,24,0,0,0,0,1,4,4,2,3,2
57877,577514,30000,2,10,4,0,5,15,21,5,2,8,17,49,0,1,3,4,6,1,0,10,0,0,0,0,0,2,2,0,0,0
